pommade|pommade|noun|2|file:///sdcard/acc_icons/3376_1.png.64x64_q85.png|fr|0|
crème|creme|noun|2|file:///sdcard/acc_icons/3376_1.png.64x64_q85.png|fr|0|
psychologue|psychologue|adjective|4|file:///sdcard/acc_icons/3377_1.png.64x64_q85.png|fr|0|
poireaux|poireaux|noun|2|file:///sdcard/acc_icons/3378_1.png.64x64_q85.png|fr|0|
poireau|poireau|noun|2|file:///sdcard/acc_icons/3378_1.png.64x64_q85.png|fr|0|
poulpe|poulpe|noun|2|file:///sdcard/acc_icons/3379_1.png.64x64_q85.png|fr|0|
fromage en portion|fromage en portion|noun|2|file:///sdcard/acc_icons/3380_1.png.64x64_q85.png|fr|0|
marchand de journaux|marchand de journaux|adjective|4|file:///sdcard/acc_icons/3381_1.png.64x64_q85.png|fr|0|
coin|coin|noun|2|file:///sdcard/acc_icons/3382_1.png.64x64_q85.png|fr|0|
crapaud|crapaud|noun|2|file:///sdcard/acc_icons/3384_1.png.64x64_q85.png|fr|0|
jungle|jungle|noun|2|file:///sdcard/acc_icons/3385_1.png.64x64_q85.png|fr|0|
enveloppe|enveloppe|noun|2|file:///sdcard/acc_icons/3387_1.png.64x64_q85.png|fr|0|
ombre à paupières|ombre a paupieres|noun|2|file:///sdcard/acc_icons/3388_1.png.64x64_q85.png|fr|0|
supermarché|supermarche|noun|2|file:///sdcard/acc_icons/3389_1.png.64x64_q85.png|fr|13|13
marché|marche|noun|2|file:///sdcard/acc_icons/3389_1.png.64x64_q85.png|fr|13|13
super|super|noun|2|file:///sdcard/acc_icons/3389_1.png.64x64_q85.png|fr|13|13
cheville|cheville|noun|2|file:///sdcard/acc_icons/3390_1.png.64x64_q85.png|fr|0|
percer|percer|verb|3|file:///sdcard/acc_icons/3391_1.png.64x64_q85.png|fr|0|
perceuse|perceuse|noun|2|file:///sdcard/acc_icons/3392_1.png.64x64_q85.png|fr|0|
talon|talon|noun|2|file:///sdcard/acc_icons/3399_1.png.64x64_q85.png|fr|0|
tanque|tanque|noun|2|file:///sdcard/acc_icons/3400_1.png.64x64_q85.png|fr|0|
bande dessinée|bande dessinee|noun|2|file:///sdcard/acc_icons/3401_1.png.64x64_q85.png|fr|8|8
tissu|tissu|noun|2|file:///sdcard/acc_icons/3402_1.png.64x64_q85.png|fr|0|
sécateur|secateur|noun|2|file:///sdcard/acc_icons/3403_1.png.64x64_q85.png|fr|0|
cisailles|cisailles|noun|2|file:///sdcard/acc_icons/3403_1.png.64x64_q85.png|fr|0|
pansement|pansement|noun|2|file:///sdcard/acc_icons/3404_1.png.64x64_q85.png|fr|0|
tousser|tousser|verb|3|file:///sdcard/acc_icons/3406_1.png.64x64_q85.png|fr|0|
toux|toux|noun|2|file:///sdcard/acc_icons/3406_1.png.64x64_q85.png|fr|0|
vessie|vessie|noun|2|file:///sdcard/acc_icons/3407_1.png.64x64_q85.png|fr|0|
velcro|velcro|noun|2|file:///sdcard/acc_icons/3408_1.png.64x64_q85.png|fr|0|
caméscope|camescope|noun|2|file:///sdcard/acc_icons/3409_1.png.64x64_q85.png|fr|0|
caméra vidéo|camera video|noun|2|file:///sdcard/acc_icons/3409_1.png.64x64_q85.png|fr|0|
vulve|vulve|noun|2|file:///sdcard/acc_icons/3410_1.png.64x64_q85.png|fr|3|3
vagin|vagin|noun|2|file:///sdcard/acc_icons/3410_1.png.64x64_q85.png|fr|3|3
cordonnier|cordonnier|adjective|4|file:///sdcard/acc_icons/3411_1.png.64x64_q85.png|fr|0|
signe barre (/)|signe barre (/)|adjective|4|file:///sdcard/acc_icons/3413_1.png.64x64_q85.png|fr|0|
exclamation|exclamation|adjective|4|file:///sdcard/acc_icons/3414_1.png.64x64_q85.png|fr|0|
interrogation|interrogation|adjective|4|file:///sdcard/acc_icons/3415_1.png.64x64_q85.png|fr|0|
ouvrez la parenthèse|ouvrez la parenthese|adjective|4|file:///sdcard/acc_icons/3416_1.png.64x64_q85.png|fr|0|
point d'exclamation|point d'exclamation|adjective|4|file:///sdcard/acc_icons/3417_1.png.64x64_q85.png|fr|0|
point d'interrogation|point d'interrogation|adjective|4|file:///sdcard/acc_icons/3418_1.png.64x64_q85.png|fr|0|
fermez la parenthèse|fermez la parenthese|adjective|4|file:///sdcard/acc_icons/3419_1.png.64x64_q85.png|fr|0|
deux points|deux points|adjective|4|file:///sdcard/acc_icons/3420_1.png.64x64_q85.png|fr|0|
jeu de l'Oie|jeu de l'Oie|adjective|4|file:///sdcard/acc_icons/3421_1.png.64x64_q85.png|fr|11|11
jeu de l'oie|jeu de l'oie|noun|2|file:///sdcard/acc_icons/3421_1.png.64x64_q85.png|fr|11|11
jeux de table|jeux de table|noun|2|file:///sdcard/acc_icons/3421_1.png.64x64_q85.png|fr|11|11
point virgule|point virgule|adjective|4|file:///sdcard/acc_icons/3422_1.png.64x64_q85.png|fr|0|
signe égal|signe egal|adjective|4|file:///sdcard/acc_icons/3423_1.png.64x64_q85.png|fr|0|
égal|egal|noun|6|file:///sdcard/acc_icons/3423_1.png.64x64_q85.png|fr|14|14
même|meme|adjective|4|file:///sdcard/acc_icons/3423_1.png.64x64_q85.png|fr|14|14
voiture de police|voiture de police|noun|2|file:///sdcard/acc_icons/3426_1.png.64x64_q85.png|fr|0|
faire caca|faire caca|verb|3|file:///sdcard/acc_icons/3428_1.png.64x64_q85.png|fr|19|19
chier|chier|verb|3|file:///sdcard/acc_icons/3428_1.png.64x64_q85.png|fr|19|19
évacuer|evacuer|adjective|4|file:///sdcard/acc_icons/3428_1.png.64x64_q85.png|fr|19|19
faire pipi|faire pipi|verb|3|file:///sdcard/acc_icons/3429_1.png.64x64_q85.png|fr|19|19
pipi|pipi|noun|2|file:///sdcard/acc_icons/3429_1.png.64x64_q85.png|fr|19|19
passage piéton|passage pieton|noun|2|file:///sdcard/acc_icons/3430_1.png.64x64_q85.png|fr|0|
interphone|interphone|noun|2|file:///sdcard/acc_icons/3431_1.png.64x64_q85.png|fr|0|
ouvert|ouvert|adjective|4|file:///sdcard/acc_icons/4549_1.png.64x64_q85.png|fr|0|
ouverte|ouverte|adjective|4|file:///sdcard/acc_icons/4549_1.png.64x64_q85.png|fr|0|
serrer dans les bras|serrer dans les bras|verb|3|file:///sdcard/acc_icons/4550_1.png.64x64_q85.png|fr|0|
s'embrasser|s'embrasser|verb|3|file:///sdcard/acc_icons/4550_1.png.64x64_q85.png|fr|0|
accident|accident|noun|2|file:///sdcard/acc_icons/4551_1.png.64x64_q85.png|fr|18|18
heurter|heurter|verb|3|file:///sdcard/acc_icons/4551_1.png.64x64_q85.png|fr|18|18
choc|choc|noun|2|file:///sdcard/acc_icons/4551_1.png.64x64_q85.png|fr|18|18
se cogner|se cogner|verb|3|file:///sdcard/acc_icons/4551_1.png.64x64_q85.png|fr|18|18
rencontre|rencontre|noun|2|file:///sdcard/acc_icons/4551_1.png.64x64_q85.png|fr|18|18
acide|acide|adjective|4|file:///sdcard/acc_icons/4552_1.png.64x64_q85.png|fr|0|
se coucher dans le lit|se coucher dans le lit|adjective|4|file:///sdcard/acc_icons/4553_1.png.64x64_q85.png|fr|0|
coucher|coucher|verb|3|file:///sdcard/acc_icons/4553_1.png.64x64_q85.png|fr|0|
se coucher|se coucher|verb|3|file:///sdcard/acc_icons/4553_1.png.64x64_q85.png|fr|0|
acteur|acteur|noun|2|file:///sdcard/acc_icons/4554_1.png.64x64_q85.png|fr|12|12
interprète|interprete|noun|2|file:///sdcard/acc_icons/4554_1.png.64x64_q85.png|fr|12|12
actrice|actrice|noun|2|file:///sdcard/acc_icons/4555_1.png.64x64_q85.png|fr|0|
économiser|economiser|verb|3|file:///sdcard/acc_icons/4556_1.png.64x64_q85.png|fr|0|
grand|grand|adjective|4|file:///sdcard/acc_icons/4557_1.png.64x64_q85.png|fr|5|5
plus grand|plus grand|adjective|4|file:///sdcard/acc_icons/4557_1.png.64x64_q85.png|fr|5|5
vouloir|vouloir|verb|3|file:///sdcard/acc_icons/4558_1.png.64x64_q85.png|fr|19|19,6
amoureux|amoureux|adjective|4|file:///sdcard/acc_icons/4558_1.png.64x64_q85.png|fr|19|19
large|large|adjective|4|file:///sdcard/acc_icons/4559_1.png.64x64_q85.png|fr|0|
vieux|vieux|adjective|4|file:///sdcard/acc_icons/4560_1.png.64x64_q85.png|fr|14|14,12
éteindre la lumière|eteindre la lumiere|verb|3|file:///sdcard/acc_icons/4561_1.png.64x64_q85.png|fr|0|
éteindre|eteindre|verb|3|file:///sdcard/acc_icons/4562_1.png.64x64_q85.png|fr|0|
applaudir|applaudir|verb|3|file:///sdcard/acc_icons/4563_1.png.64x64_q85.png|fr|0|
aplaudir|aplaudir|verb|3|file:///sdcard/acc_icons/4563_1.png.64x64_q85.png|fr|0|
arbitre|arbitre|noun|2|file:///sdcard/acc_icons/4564_1.png.64x64_q85.png|fr|0|
sable|sable|noun|2|file:///sdcard/acc_icons/4565_1.png.64x64_q85.png|fr|0|
arrangement|arrangement|adjective|4|file:///sdcard/acc_icons/4566_1.png.64x64_q85.png|fr|0|
âpre|apre|adjective|4|file:///sdcard/acc_icons/4568_1.png.64x64_q85.png|fr|0|
astronaute|astronaute|noun|2|file:///sdcard/acc_icons/4569_1.png.64x64_q85.png|fr|0|
cosmonaute|cosmonaute|noun|2|file:///sdcard/acc_icons/4569_1.png.64x64_q85.png|fr|0|
aider|aider|verb|3|file:///sdcard/acc_icons/4570_1.png.64x64_q85.png|fr|6|6,19
petit|petit|adjective|4|file:///sdcard/acc_icons/4571_1.png.64x64_q85.png|fr|5|5
inférieur|inferieur|adjective|4|file:///sdcard/acc_icons/4571_1.png.64x64_q85.png|fr|5|5
rocking-chair|rocking-chair|noun|2|file:///sdcard/acc_icons/4572_1.png.64x64_q85.png|fr|0|
bar|bar|noun|2|file:///sdcard/acc_icons/4573_1.png.64x64_q85.png|fr|13|13
cafétéria|cafeteria|noun|2|file:///sdcard/acc_icons/4573_1.png.64x64_q85.png|fr|13|13
bon marché|bon marche|adjective|4|file:///sdcard/acc_icons/4574_1.png.64x64_q85.png|fr|0|
économique|economique|adjective|4|file:///sdcard/acc_icons/4574_1.png.64x64_q85.png|fr|0|
boissons|boissons|noun|2|file:///sdcard/acc_icons/4575_1.png.64x64_q85.png|fr|10|10
embrasser|embrasser|verb|3|file:///sdcard/acc_icons/4576_1.png.64x64_q85.png|fr|19|19
donner un bisou|donner un bisou|verb|3|file:///sdcard/acc_icons/4576_1.png.64x64_q85.png|fr|19|19
biberon|biberon|noun|2|file:///sdcard/acc_icons/4577_1.png.64x64_q85.png|fr|0|
mou|mou|adjective|4|file:///sdcard/acc_icons/4578_1.png.64x64_q85.png|fr|14|14
boulodrome|boulodrome|noun|2|file:///sdcard/acc_icons/4579_1.png.64x64_q85.png|fr|0|
chaussures de montagne|chaussures de montagne|noun|2|file:///sdcard/acc_icons/4580_1.png.64x64_q85.png|fr|0|
bon|bon|adjective|4|file:///sdcard/acc_icons/4581_1.png.64x64_q85.png|fr|14|14
chanteur (masc.) / chanteuse (fém.)|chanteur (masc.) / chanteuse (fem.)|noun|2|file:///sdcard/acc_icons/4585_1.png.64x64_q85.png|fr|12|12
gourde|gourde|noun|2|file:///sdcard/acc_icons/4587_1.png.64x64_q85.png|fr|0|
prison|prison|noun|2|file:///sdcard/acc_icons/4588_1.png.64x64_q85.png|fr|13|13
cher|cher|adjective|4|file:///sdcard/acc_icons/4589_1.png.64x64_q85.png|fr|0|
cimetière|cimetiere|noun|2|file:///sdcard/acc_icons/4591_1.png.64x64_q85.png|fr|0|
dîner|diner|noun|2|file:///sdcard/acc_icons/4592_1.png.64x64_q85.png|fr|10|10
cendrier|cendrier|noun|2|file:///sdcard/acc_icons/4594_1.png.64x64_q85.png|fr|0|
allumettes|allumettes|noun|2|file:///sdcard/acc_icons/4595_1.png.64x64_q85.png|fr|0|
fermé|ferme|adjective|4|file:///sdcard/acc_icons/4596_1.png.64x64_q85.png|fr|13|13
gilet de sauvetage|gilet de sauvetage|noun|2|file:///sdcard/acc_icons/4597_1.png.64x64_q85.png|fr|0|
buvette|buvette|noun|2|file:///sdcard/acc_icons/4598_1.png.64x64_q85.png|fr|0|
tétine|tetine|noun|2|file:///sdcard/acc_icons/4599_1.png.64x64_q85.png|fr|0|
non-voyant|non-voyant|noun|2|file:///sdcard/acc_icons/4600_1.png.64x64_q85.png|fr|0|
aveugle|aveugle|adjective|4|file:///sdcard/acc_icons/4600_1.png.64x64_q85.png|fr|0|
cigarette|cigarette|noun|2|file:///sdcard/acc_icons/4601_1.png.64x64_q85.png|fr|0|
cinéma|cinema|noun|2|file:///sdcard/acc_icons/4602_1.png.64x64_q85.png|fr|13|13
représentation|representation|noun|2|file:///sdcard/acc_icons/4602_1.png.64x64_q85.png|fr|13|13
cercle|cercle|noun|2|file:///sdcard/acc_icons/4603_1.png.64x64_q85.png|fr|5|5
clair|clair|adjective|4|file:///sdcard/acc_icons/4604_1.png.64x64_q85.png|fr|14|14
voitures tamponneuses|voitures tamponneuses|noun|2|file:///sdcard/acc_icons/4605_1.png.64x64_q85.png|fr|0|
autos tamponneuses|autos tamponneuses|noun|2|file:///sdcard/acc_icons/4605_1.png.64x64_q85.png|fr|0|
accrocher|accrocher|verb|3|file:///sdcard/acc_icons/4606_1.png.64x64_q85.png|fr|19|19
saisir|saisir|verb|3|file:///sdcard/acc_icons/4606_1.png.64x64_q85.png|fr|19|19
tenir|tenir|verb|3|file:///sdcard/acc_icons/4606_1.png.64x64_q85.png|fr|19|19
balançoire|balancoire|noun|2|file:///sdcard/acc_icons/4608_1.png.64x64_q85.png|fr|11|11
nourriture|nourriture|noun|2|file:///sdcard/acc_icons/4610_1.png.64x64_q85.png|fr|10|10
aliments|aliments|noun|2|file:///sdcard/acc_icons/4610_1.png.64x64_q85.png|fr|10|10
coquilles de mer|coquilles de mer|noun|2|file:///sdcard/acc_icons/4612_1.png.64x64_q85.png|fr|0|
coquilles|coquilles|noun|2|file:///sdcard/acc_icons/4612_1.png.64x64_q85.png|fr|0|
court|court|adjective|4|file:///sdcard/acc_icons/4615_1.png.64x64_q85.png|fr|5|5
carré|carre|noun|6|file:///sdcard/acc_icons/4616_1.png.64x64_q85.png|fr|5|5
cafard|cafard|noun|2|file:///sdcard/acc_icons/4617_1.png.64x64_q85.png|fr|2|2
corde d'escalade|corde d'escalade|noun|2|file:///sdcard/acc_icons/4618_1.png.64x64_q85.png|fr|0|
corde|corde|noun|2|file:///sdcard/acc_icons/4618_1.png.64x64_q85.png|fr|0|
corbeau|corbeau|noun|2|file:///sdcard/acc_icons/4619_1.png.64x64_q85.png|fr|0|
faible|faible|adjective|4|file:///sdcard/acc_icons/4620_1.png.64x64_q85.png|fr|0|
paresseux|paresseux|adjective|4|file:///sdcard/acc_icons/4620_1.png.64x64_q85.png|fr|0|
un billet de loterie|un billet de loterie|noun|2|file:///sdcard/acc_icons/4621_1.png.64x64_q85.png|fr|11|11
loterie|loterie|noun|2|file:///sdcard/acc_icons/4621_1.png.64x64_q85.png|fr|11|11
loterie nationale |loterie nationale |noun|2|file:///sdcard/acc_icons/4621_1.png.64x64_q85.png|fr|11|11
mince|mince|adjective|4|file:///sdcard/acc_icons/4623_1.png.64x64_q85.png|fr|14|14
maigre|maigre|adjective|4|file:///sdcard/acc_icons/4623_1.png.64x64_q85.png|fr|14|14
sec|sec|adjective|4|file:///sdcard/acc_icons/4623_1.png.64x64_q85.png|fr|14|14
droite|droite|adjective|4|file:///sdcard/acc_icons/4624_1.png.64x64_q85.png|fr|1|1
main droite |main droite |noun|2|file:///sdcard/acc_icons/4624_1.png.64x64_q85.png|fr|1|1
droitier|droitier|adjective|4|file:///sdcard/acc_icons/4624_1.png.64x64_q85.png|fr|1|1
droitière|droitiere|noun|2|file:///sdcard/acc_icons/4624_1.png.64x64_q85.png|fr|1|1
prendre le petit déjeuner|prendre le petit dejeuner|verb|3|file:///sdcard/acc_icons/4625_1.png.64x64_q85.png|fr|0|
petit déjeuner|petit dejeuner|noun|2|file:///sdcard/acc_icons/4626_1.png.64x64_q85.png|fr|10|10
désordonné|desordonne|adjective|4|file:///sdcard/acc_icons/4627_1.png.64x64_q85.png|fr|0|
différent|different|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14
inégal|inegal|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14
différents|differents|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14
différentes|differentes|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14
divers|divers|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14,5
plusieurs|plusieurs|adjective|4|file:///sdcard/acc_icons/4628_1.png.64x64_q85.png|fr|14|14
difficile|difficile|adjective|4|file:///sdcard/acc_icons/4629_1.png.64x64_q85.png|fr|14|14
compliqué |complique |noun|2|file:///sdcard/acc_icons/4629_1.png.64x64_q85.png|fr|14|14
argent|argent|noun|2|file:///sdcard/acc_icons/4630_1.png.64x64_q85.png|fr|8|8
directeur|directeur|noun|2|file:///sdcard/acc_icons/4631_1.png.64x64_q85.png|fr|0|
directeur d'école|directeur d'ecole|noun|2|file:///sdcard/acc_icons/4631_1.png.64x64_q85.png|fr|0|
directrice|directrice|noun|2|file:///sdcard/acc_icons/4632_1.png.64x64_q85.png|fr|0|
discothèque|discotheque|noun|2|file:///sdcard/acc_icons/4633_1.png.64x64_q85.png|fr|0|
dompteur|dompteur|verb|3|file:///sdcard/acc_icons/4635_1.png.64x64_q85.png|fr|0|
sucré|sucre|adjective|4|file:///sdcard/acc_icons/4636_1.png.64x64_q85.png|fr|10|10,14
dur|dur|adjective|4|file:///sdcard/acc_icons/4637_1.png.64x64_q85.png|fr|14|14
pousser|pousser|verb|3|file:///sdcard/acc_icons/4638_1.png.64x64_q85.png|fr|0|
allumer|allumer|verb|3|file:///sdcard/acc_icons/4639_1.png.64x64_q85.png|fr|0|
allumé|allume|noun|2|file:///sdcard/acc_icons/4640_1.png.64x64_q85.png|fr|14|14
équilibriste|equilibriste|adjective|4|file:///sdcard/acc_icons/4641_1.png.64x64_q85.png|fr|0|
cacher|cacher|verb|3|file:///sdcard/acc_icons/4642_1.png.64x64_q85.png|fr|19|19
disparaitre|disparaitre|verb|3|file:///sdcard/acc_icons/4642_1.png.64x64_q85.png|fr|19|19
étroit|etroit|adjective|4|file:///sdcard/acc_icons/4643_1.png.64x64_q85.png|fr|0|
facile|facile|adjective|4|file:///sdcard/acc_icons/4645_1.png.64x64_q85.png|fr|14|14
simple|simple|adjective|4|file:///sdcard/acc_icons/4645_1.png.64x64_q85.png|fr|14|14
phare|phare|noun|2|file:///sdcard/acc_icons/4646_1.png.64x64_q85.png|fr|0|
laide|laide|adjective|4|file:///sdcard/acc_icons/4647_1.png.64x64_q85.png|fr|0|
laid|laid|adjective|4|file:///sdcard/acc_icons/4648_1.png.64x64_q85.png|fr|14|14
foire|foire|noun|2|file:///sdcard/acc_icons/4649_1.png.64x64_q85.png|fr|13|13
formes|formes|noun|2|file:///sdcard/acc_icons/4651_1.png.64x64_q85.png|fr|5|5
glacé|glace|adjective|4|file:///sdcard/acc_icons/4652_1.png.64x64_q85.png|fr|10|10
fruit|fruit|noun|2|file:///sdcard/acc_icons/4653_1.png.64x64_q85.png|fr|10|10
fruits|fruits|noun|2|file:///sdcard/acc_icons/4653_1.png.64x64_q85.png|fr|10|10
fort|fort|adjective|4|file:///sdcard/acc_icons/4655_1.png.64x64_q85.png|fr|14|14
robuste|robuste|adjective|4|file:///sdcard/acc_icons/4655_1.png.64x64_q85.png|fr|14|14
gros|gros|adjective|4|file:///sdcard/acc_icons/4656_1.png.64x64_q85.png|fr|14|14
moineau|moineau|noun|2|file:///sdcard/acc_icons/4657_1.png.64x64_q85.png|fr|0|
jolie|jolie|adjective|4|file:///sdcard/acc_icons/4659_1.png.64x64_q85.png|fr|14|14
belle|belle|adjective|4|file:///sdcard/acc_icons/4659_1.png.64x64_q85.png|fr|14|14
beau|beau|adjective|4|file:///sdcard/acc_icons/4660_1.png.64x64_q85.png|fr|14|14
piment vert ou rouge|piment vert ou rouge|verb|3|file:///sdcard/acc_icons/4661_1.png.64x64_q85.png|fr|0|
piment vert|piment vert|noun|2|file:///sdcard/acc_icons/4661_1.png.64x64_q85.png|fr|0|
parler au téléphone|parler au telephone|verb|3|file:///sdcard/acc_icons/4662_1.png.64x64_q85.png|fr|19|19
téléphoner|telephoner|verb|3|file:///sdcard/acc_icons/4662_1.png.64x64_q85.png|fr|19|19
appeler|appeler|verb|3|file:///sdcard/acc_icons/4662_1.png.64x64_q85.png|fr|19|19
hexagone|hexagone|noun|6|file:///sdcard/acc_icons/4663_1.png.64x64_q85.png|fr|0|
feu de joie|feu de joie|noun|2|file:///sdcard/acc_icons/4664_1.png.64x64_q85.png|fr|0|
homme|homme|noun|2|file:///sdcard/acc_icons/4665_1.png.64x64_q85.png|fr|12|12
étranger|etranger|noun|2|file:///sdcard/acc_icons/4665_1.png.64x64_q85.png|fr|12|12
tirelire|tirelire|noun|2|file:///sdcard/acc_icons/4666_1.png.64x64_q85.png|fr|0|
tels |tels |adjective|4|file:///sdcard/acc_icons/4667_1.png.64x64_q85.png|fr|14|14
égaux|egaux|adjective|4|file:///sdcard/acc_icons/4667_1.png.64x64_q85.png|fr|14|14
incendie|incendie|noun|2|file:///sdcard/acc_icons/4668_1.png.64x64_q85.png|fr|0|
inondation|inondation|noun|2|file:///sdcard/acc_icons/4669_1.png.64x64_q85.png|fr|0|
partir en excursion|partir en excursion|adjective|4|file:///sdcard/acc_icons/4670_1.png.64x64_q85.png|fr|7|7
excursion|excursion|noun|2|file:///sdcard/acc_icons/4670_1.png.64x64_q85.png|fr|7|7
suivre|suivre|verb|3|file:///sdcard/acc_icons/4670_1.png.64x64_q85.png|fr|7|7
voyageurs|voyageurs|noun|2|file:///sdcard/acc_icons/4670_1.png.64x64_q85.png|fr|7|7
aller en excursion en autobus|aller en excursion en autobus|verb|3|file:///sdcard/acc_icons/4671_1.png.64x64_q85.png|fr|0|
voyager|voyager|verb|3|file:///sdcard/acc_icons/4671_1.png.64x64_q85.png|fr|0|
gauche|gauche|adjective|4|file:///sdcard/acc_icons/4672_1.png.64x64_q85.png|fr|1|1
jeune|jeune|adjective|4|file:///sdcard/acc_icons/4673_1.png.64x64_q85.png|fr|14|14
adolescent|adolescent|adjective|4|file:///sdcard/acc_icons/4673_1.png.64x64_q85.png|fr|14|14
voleur|voleur|noun|2|file:///sdcard/acc_icons/4674_1.png.64x64_q85.png|fr|0|
délinquant|delinquant|noun|2|file:///sdcard/acc_icons/4674_1.png.64x64_q85.png|fr|0|
bandit|bandit|noun|2|file:///sdcard/acc_icons/4674_1.png.64x64_q85.png|fr|0|
long|long|adjective|4|file:///sdcard/acc_icons/4675_1.png.64x64_q85.png|fr|5|5
lent|lent|adjective|4|file:///sdcard/acc_icons/4676_1.png.64x64_q85.png|fr|14|14
doucement|doucement|adjective|4|file:///sdcard/acc_icons/4676_1.png.64x64_q85.png|fr|14|14
se lever de la chaise|se lever de la chaise|verb|3|file:///sdcard/acc_icons/4677_1.png.64x64_q85.png|fr|0|
se lever|se lever|verb|3|file:///sdcard/acc_icons/4677_1.png.64x64_q85.png|fr|0|
lever|lever|verb|3|file:///sdcard/acc_icons/4677_1.png.64x64_q85.png|fr|0|
léger|leger|adjective|4|file:///sdcard/acc_icons/4679_1.png.64x64_q85.png|fr|0|
propre|propre|adjective|4|file:///sdcard/acc_icons/4680_1.png.64x64_q85.png|fr|14|14
ligne courbe|ligne courbe|noun|2|file:///sdcard/acc_icons/4681_1.png.64x64_q85.png|fr|0|
ligne ondulée|ligne ondulee|noun|2|file:///sdcard/acc_icons/4682_1.png.64x64_q85.png|fr|0|
ligne cassée|ligne cassee|noun|2|file:///sdcard/acc_icons/4683_1.png.64x64_q85.png|fr|0|
ligne|ligne|noun|2|file:///sdcard/acc_icons/4684_1.png.64x64_q85.png|fr|0|
ligne droite|ligne droite|noun|2|file:///sdcard/acc_icons/4684_1.png.64x64_q85.png|fr|0|
lisse|lisse|adjective|4|file:///sdcard/acc_icons/4685_1.png.64x64_q85.png|fr|14|14
crier|crier|verb|3|file:///sdcard/acc_icons/4686_1.png.64x64_q85.png|fr|0|
vociférer|vociferer|verb|3|file:///sdcard/acc_icons/4686_1.png.64x64_q85.png|fr|0|
sonner à la porte|sonner a la porte|verb|3|file:///sdcard/acc_icons/4687_1.png.64x64_q85.png|fr|0|
plein|plein|adjective|4|file:///sdcard/acc_icons/4688_1.png.64x64_q85.png|fr|5|5
ludothèque|ludotheque|noun|2|file:///sdcard/acc_icons/4689_1.png.64x64_q85.png|fr|0|
mauvais|mauvais|adjective|4|file:///sdcard/acc_icons/4690_1.png.64x64_q85.png|fr|14|14
méchant|mechant|adjective|4|file:///sdcard/acc_icons/4690_1.png.64x64_q85.png|fr|14|14
scélérat|scelerat|adjective|4|file:///sdcard/acc_icons/4690_1.png.64x64_q85.png|fr|14|14
marquer|marquer|verb|3|file:///sdcard/acc_icons/4691_1.png.64x64_q85.png|fr|0|
briquet|briquet|noun|2|file:///sdcard/acc_icons/4692_1.png.64x64_q85.png|fr|0|
moyen|moyen|adjective|4|file:///sdcard/acc_icons/4693_1.png.64x64_q85.png|fr|0|
mouillé|mouille|adjective|4|file:///sdcard/acc_icons/4697_1.png.64x64_q85.png|fr|14|14
mouiller|mouiller|verb|3|file:///sdcard/acc_icons/4697_1.png.64x64_q85.png|fr|14|14,19
transpercer|transpercer|verb|3|file:///sdcard/acc_icons/4697_1.png.64x64_q85.png|fr|14|14
porte-monnaie|porte-monnaie|noun|2|file:///sdcard/acc_icons/4698_1.png.64x64_q85.png|fr|8|8
montagne russe|montagne russe|noun|2|file:///sdcard/acc_icons/4699_1.png.64x64_q85.png|fr|0|
mordre|mordre|verb|3|file:///sdcard/acc_icons/4700_1.png.64x64_q85.png|fr|0|
mousqueton|mousqueton|noun|2|file:///sdcard/acc_icons/4701_1.png.64x64_q85.png|fr|0|
muet|muet|adjective|4|file:///sdcard/acc_icons/4702_1.png.64x64_q85.png|fr|0|
femme|femme|noun|2|file:///sdcard/acc_icons/4703_1.png.64x64_q85.png|fr|12|12
étrangère|etrangere|adjective|4|file:///sdcard/acc_icons/4703_1.png.64x64_q85.png|fr|0|
grande roue|grande roue|noun|2|file:///sdcard/acc_icons/4704_1.png.64x64_q85.png|fr|0|
nouveau|nouveau|adjective|4|file:///sdcard/acc_icons/4705_1.png.64x64_q85.png|fr|14|14
vague|vague|noun|2|file:///sdcard/acc_icons/4706_1.png.64x64_q85.png|fr|0|
rangée|rangee|adjective|4|file:///sdcard/acc_icons/4707_1.png.64x64_q85.png|fr|0|
conseiller|conseiller|adjective|4|file:///sdcard/acc_icons/4708_1.png.64x64_q85.png|fr|0|
conseillère|conseillere|adjective|4|file:///sdcard/acc_icons/4709_1.png.64x64_q85.png|fr|0|
sombre|sombre|adjective|4|file:///sdcard/acc_icons/4710_1.png.64x64_q85.png|fr|14|14
ovale|ovale|noun|6|file:///sdcard/acc_icons/4711_1.png.64x64_q85.png|fr|0|
nœud papillon|nud papillon|noun|2|file:///sdcard/acc_icons/4712_1.png.64x64_q85.png|fr|0|
pédale|pedale|noun|2|file:///sdcard/acc_icons/4713_1.png.64x64_q85.png|fr|0|
donner un coup|donner un coup|verb|3|file:///sdcard/acc_icons/4714_1.png.64x64_q85.png|fr|19|19
maltraiter|maltraiter|verb|3|file:///sdcard/acc_icons/4714_1.png.64x64_q85.png|fr|19|19
attaquer|attaquer|verb|3|file:///sdcard/acc_icons/4714_1.png.64x64_q85.png|fr|19|19
